STELLA,Havanese,11104
BUDDY,Cocker Spaniel,11104
SHADOW,Labrador Retriever Crossbreed,11104
JOEY,Labradoodle,11104
MOCHI,Goldendoodle,11104
BONGO,Unknown,11104
NICKY,Labrador Retriever Crossbreed,11104
TEDDY,Bichon Frise,11104
JOSIE,Flat-Coated Retriever,11104
PRINCE,German Shepherd Crossbreed,11104
WAFFLES,Unknown,11104
AYLA,Yorkshire Terrier Crossbreed,11104
LUCKY,Boston Terrier,11104
NAME NOT PROVIDED,Cockapoo,11104
UNKNOWN,Poodle,11104
UNKNOWN,Poodle,11104
BENITO,Cockapoo,11104
NAME NOT PROVIDED,Yorkshire Terrier,11104
DOLLY,"Dachshund, Wirehaired, Miniature",11104
LEO,Pharaoh Hound,11104
KAYLEE,Chihuahua Crossbreed,11104
LUNA,Dachshund Crossbreed,11104
SALLY,Chihuahua,11104
CALLIE,Australian Shepherd,11104
ROCKY,Siberian Husky,11104
CHARLIE,Border Terrier,11104
GIZMO,Yorkshire Terrier,11104
WILLOW,Manchester Terrier,11104
NOT,Cockapoo,11104
BISCUIT,Shiba Inu,11104
SUMMER,Golden Retriever,11104
NAME NOT PROVIDED,Shih Tzu Crossbreed,11104
NAME NOT PROVIDED,Maltese Crossbreed,11104
GAGA,Bichon Frise Crossbreed,11104
AVERY,Golden Retriever,11104
JGEORDAN,Pekingese,11104
DUEY,Miniature Pinscher,11104
DAPHNEE,Labrador Retriever,11104
COOPER,Cavalier King Charles Spaniel,11104
NORI,Siberian Husky Crossbreed,11104
TEMPEH,American Pit Bull Mix / Pit Bull Mix,11104
SKY,"Shar-Pei, Chinese",11104
BUDDY,German Shepherd Crossbreed,11104
PERSEPHONE,Unknown,11104
OREO,Pomeranian,11104
YAM,Shepard Crossbreed,11104
LILO,Maltese Crossbreed,11104
UNKNOWN,French Bulldog,11104
ZELDA,Cockapoo,11104
FARU,Cocker Spaniel,11104
SKYLER,Pembroke Welsh Corgi,11104
RAMON,Poodle,11104
OATMEAL,Collie Crossbreed,11104
PAULA,Poodle,11104
ALEX,Unknown,11104
NONEE,Unknown,11104
KOBE,"Poodle, Toy",11104
UNKNOWN,Pomeranian,11104
JUNE,Chihuahua,11104
TAI,Japanese Spitz,11104
SALOME,"Poodle, Toy",11104
ROLY,Jindo,11104
SUNNY,Pembroke Welsh Corgi,11104
MILO,Unknown,11104
NAME NOT PROVIDED,Puggle,11104
PRETZEL,Unknown,11104
PRINCESA,Dachshund Smooth Coat,11104
IRIS,Labrador Retriever Crossbreed,11104
BELLA,Golden Retriever,11104
BELLA,Bichon Frise Crossbreed,11104
RAMONA,Dachshund Crossbreed,11104
PEREZ,Bichon Frise Crossbreed,11104
NAME NOT PROVIDED,Shih Tzu,11104
NAME NOT PROVIDED,Cockapoo,11104
HYUNBIN,Golden Retriever Crossbreed,11104
TADEO,Shih Tzu,11104
LOUIE,Cavalier King Charles Spaniel,11104
GIA,Shih Tzu,11104
SHLOMO,Pomeranian,11104
NAME NOT PROVIDED,Poodle Crossbreed,11104
JACK,Beagle,11104
NAME NOT PROVIDED,Shih Tzu,11104
NAME NOT PROVIDED,Shih Tzu Crossbreed,11104
NAME NOT PROVIDED,Cocker Spaniel,11104
UNKNOWN,Morkie,11104
SCOUT,Chihuahua Crossbreed,11104
PRINCESS,Shih Tzu,11104
ATTICUS,Miniature Pinscher,11104
BUTTERS,"Shar-Pei, Chinese",11104
NANA,American Pit Bull Mix / Pit Bull Mix,11104
LOUISE,Chihuahua,11104
SAMMY,Yorkshire Terrier,11104
SOL,"Poodle, Toy",11104
LUNA,"Poodle, Toy",11104
LOKI,Maltese,11104
JUNIOR,Cockapoo,11104
PUFI,Bichon Frise,11104
BLANQUITA,Chihuahua Crossbreed,11104
BUDDY,Unknown,11104
SIMBA,Shih Tzu Crossbreed,11104
YOFI,Cavalier King Charles Spaniel,11104
GREMLIN,"Poodle, Toy",11104
PINKY,Pomeranian,11104
NAME NOT PROVIDED,Poodle Crossbreed,11104
NP,Maltese Crossbreed,11104
JAHDIG,Pomeranian,11104
MACHA,Siberian Husky Crossbreed,11104
MOCHI,Labrador Retriever Crossbreed,11104
JAHDIG,Pomeranian,11104
NAME NOT PROVIDED,Bichon Frise,11104
STELLA,German Shepherd Crossbreed,11104
UNKNOWN,Pomeranian,11104
NAME NOT PROVIDED,Cavalier King Charles Spaniel Crossbreed,11104
WOOFLES,Golden Retriever,11104
LEMMY,Olde English Bulldogge,11104
TEK,Maltese,11104
BEAR,Dachshund,11104
NAME NOT PROVIDED,Goldendoodle,11104
LEAH,Poodle,11104
UNKNOWN,Pomeranian,11104
YOGI,Pomeranian,11104
MOCHA,American Pit Bull Mix / Pit Bull Mix,11104
COOPER,Maltipoo,11104
BENJAMIN,Labrador Retriever Crossbreed,11104
CHARLIE,Chihuahua,11104
TASHA,Golden Retriever,11104
UNKNOWN,Maltipoo,11104
KENJI,Unknown,11104
BRADY,Shih Tzu,11104
MASON,Labrador Retriever Crossbreed,11104
CHUTNEY,West Highland White Terrier,11104
PARKER,Australian Terrier,11104
PICKLES,Chihuahua,11104
NAME NOT PROVIDED,Maltese Crossbreed,11104
LUNA-MAYA,Cockapoo,11104
HOLLY,Terrier mix,11104
PELFREY,Unknown,11104
DAISY,Labrador Retriever Crossbreed,11104
ALEGRIA,Brussels Griffon,11104
MIMI,Chihuahua,11104
JOEY,Miniature Pinscher,11104
BLUE,Siberian Husky,11104
UNKNOWN,Maltipoo,11104
SADIE,Labrador Retriever,11104
LUNA,Shih Tzu Crossbreed,11104
ELLA,Siberian Husky Crossbreed,11104
LEMON,French Bulldog,11104
JAN,Cane Corso,11104
OSCAR,French Bulldog,11104
CHARLIE,Cockapoo,11104
ROCKY,Pomeranian,11104
COLBEE,Maltese,11104
MOLLY,Unknown,11104
SONY,Shih Tzu Crossbreed,11104
STELLA,Chihuahua,11104
SADIE,Chihuahua Crossbreed,11104
ERMY,Boston Terrier,11104
ROXY,Unknown,11104
ROXY,Unknown,11104
DIAMOND,Unknown,11104
SAUCE,American Pit Bull Mix / Pit Bull Mix,11104
BAILEY,Yorkshire Terrier,11104
LUNA,Australian Cattledog,11104
RUE,Australian Shepherd,11104
COCO,Labrador Retriever Crossbreed,11104
LUNA,Pomsky,11104
LULA,Akita,11104
HAJI,American Pit Bull Terrier/Pit Bull,11104
LORCAN,Terrier Crossbreed,11104
ROWAN,Cockapoo,11104
MAX,Golden Retriever,11104
JANE,Terrier mix,11104
NAME NOT PROVIDED,Cockapoo,11104
LUNA,Shih Tzu Crossbreed,11104
PEPE,Bichon Frise Crossbreed,11104
NAME NOT PROVIDED,Cavalier King Charles Spaniel Crossbreed,11104
TOBY,Australian Cattledog,11104
HARLEY,Australian Cattledog,11104
BILLY,Chihuahua Crossbreed,11104
SAM,Chihuahua Crossbreed,11104
OZZY,Unknown,11104
NAME NOT PROVIDED,Bichon Frise Crossbreed,11104
NAME NOT PROVIDED,Shih Tzu Crossbreed,11104
BRODY,Labrador Retriever Crossbreed,11104
DUNCAN,Poodle,11104
MICKEY,Boxer,11104
LUCILLE,Cocker Spaniel,11104
PENNY,Beagle,11104
BAGEL,Terrier mix,11104
CHUCK,Shih Tzu Crossbreed,11104
LUCKY,Bichon Frise Crossbreed,11104
JOSIE,Labradoodle,11104
PENNY,Jack Russell Terrier,11104
NALA,Miniature Schnauzer,11104
PORKCHOP,Labrador Retriever,11104
UNKNOWN,Morkie,11104
BRUTUS,Chihuahua,11104
LUCY,Beagle,11104
RAMON,Cocker Spaniel,11104
LOLA,Shih Tzu,11104
PEARL,Collie Crossbreed,11104
ARIEL,Bichon Frise Crossbreed,11104
NAME NOT PROVIDED,Shih Tzu,11104
NAME NOT PROVIDED,Bichon Frise Crossbreed,11104
LOLA,Beagle,11104
REMY,Puli,11104
HONEY,Terrier mix,11104
ROLLO,"Poodle, Standard",11104
CHELSEA,Beagle,11104
JACK,Beagle,11104
NUTELLA,Chihuahua,11104
LATTE,Maltipoo,11104
HOPE,Cavalier King Charles Spaniel Crossbreed,11104
BUFFY,Havanese,11104
NALA,Basset Hound,11104
PIXEL,Jack Russell Terrier,11104
ANNA,Miniature Pinscher,11104
FRANK,Chihuahua Crossbreed,11104
ROSIE,American Pit Bull Terrier/Pit Bull,11104
ZELDA,"Schnauzer, Miniature",11104
SUNNY,"Jindo Dog, Korea",11104
BEVERLY,German Shorthaired Pointer,11104
HACHI,Chihuahua,11104
LEON,Pomeranian,11104
KHALEESI,Havanese,11104
OSHA,Rottweiler Crossbreed,11104
ABBY,German Shepherd Dog,11104
ZOEY,Labrador Retriever,11104
EDISON,Chihuahua Crossbreed,11104
ELLIE,Miniature Australian Shepherd,11104
UNKNOWN,Pomeranian,11104
ZOEY,Vizsla,11104
JAVA,Plott,11104
DINO,Chihuahua,11104
MILO,Puggle,11104
TESA,Bichon Frise Crossbreed,11104
GONZALEZ,Yorkshire Terrier,11104
AMBER,Poodle Crossbreed,11104
WAFFLES,Poodle,11104
LEXINGTON,Rhodesian Ridgeback,11104
NAME NOT PROVIDED,Shih Tzu,11104
NAME NOT PROVIDED,Cavalier King Charles Spaniel Crossbreed,11104
MIA,Cavalier King Charles Spaniel Crossbreed,11104
MURPHY,Yorkshire Terrier,11104
MOOSE,Cane Corso,11104
DAISY,Labrador Retriever Crossbreed,11104
CHLOE,Chihuahua Crossbreed,11104
FRANKLIN,Pug,11104
TANK,Chihuahua,11104
AUGUST,Dachshund,11104
LUPE,Chihuahua,11104
MARY,Dachshund Crossbreed,11104
STELLA,Havanese,11104
MOZART,Boston Terrier,11104
BUSTER,Boston Terrier,11104
ARTURO,German Shepherd Dog,11104
KING,German Shepherd Dog,11104
NICOLE,German Shepherd Dog,11104
GRACIE,Labrador Retriever,11104
JASMINE,Maltese,11104
ASKA,Shiba Inu,11104
KAYLEE,Chihuahua Crossbreed,11104
GOLU,Labrador Retriever Crossbreed,11104
SKYLER,Pembroke Welsh Corgi,11104
ZEN,Miniature Australian Shepherd,11104
TOMMY,Dachshund,11104
DEMI,Pug,11104
ROCCO,Basset Hound Crossbreed,11104
JACK,Labrador Retriever,11104
TAENI,Jindo,11104
STELIO,Shih Tzu,11104
MAXIMUS,French Bulldog,11104
CHARLIE,Cavalier King Charles Spaniel Crossbreed,11104
MIRACLE,Bichon Frise Crossbreed,11104
CHARLOTTE,Chihuahua,11104
UNKNOWN,Goldendoodle,11104
MOCHI,American Pit Bull Mix / Pit Bull Mix,11104
HENRY,Yorkshire Terrier,11104
HARLEY,Australian Cattledog,11104
SUKI,Jindo,11104
AUGGIE,Jack Russell Terrier,11104
TUCKER,English Setter,11104
SQUIRREL,German Shepherd Dog,11104
NAME NOT PROVIDED,Bichon Frise Crossbreed,11104
MUFFIN,Cockapoo,11104
SALOME,"Poodle, Toy",11104
MESSI,Shih Tzu,11104
UNKNOWN,Poodle,11104
DOLLY,Dachshund,11104
MAEVE,Labrador Retriever Crossbreed,11104
HAPPY,Australian Shepherd,11104
ACE,Terrier Crossbreed,11104
JUNO,Labrador Retriever Crossbreed,11104
SQUIGGY,Chihuahua,11104
STAX,American Pit Bull Mix / Pit Bull Mix,11104
LUNA-PIXIE,Schnauzer Crossbreed,11103
DONATELLA,Unknown,11103
HENRY,Terrier mix,11103
BELLA,Cavalier King Charles Spaniel,11103
BENTLEY,Yorkshire Terrier,11103
EIN,Boston Terrier,11103
CHINA,"Shar-Pei, Chinese",11103
LEONARDO,Beagle Crossbreed,11103
PEANUTBUTTER,Bassett Hound,11103
WINTER,Shih Tzu Crossbreed,11103
PENNY,Beagle,11103
BENNY,Terrier mix,11103
FLOYD,Plott,11103
BASIL,Jack Russell Terrier Crossbreed,11103
HEIDI,American Staffordshire Terrier,11103
BAILEY,Unknown,11103
KANO,Staffordshire Bull Terrier,11103
DOCE,Maltese,11103
CALLY,Australian Shepherd,11103
TALLULAH,Unknown,11103
ZELDA,French Bulldog,11103
OBI,Australian Cattle Dog,11103
MOPPSIE,Bichon Frise,11103
ZURI,Labrador Retriever,11103
TROUT,Shepard Crossbreed,11103
JUNIPER,German Shepherd Crossbreed,11103
HONEY,Cocker Spaniel,11103
MILES,Unknown,11103
CHINSO,Chihuahua,11103
RUFUS,American Pit Bull Mix / Pit Bull Mix,11103
GRACIE,French Bulldog,11103
ABOMINABLE,Labrador Retriever,11103
ROXY,French Bulldog,11103
ROMEO,Dachshund Smooth Coat Miniature,11103
NOVA,Boxer Crossbreed,11103
CALVIN,Rat Terrier Crossbreed,11103
RASHMI-KAHUR,"Poodle, Standard",11103
PIPER,Border Collie Crossbreed,11103
JAVA,Cocker Spaniel Crossbreed,11103
LEAH,Norwegian Elkhound,11103
GUINEVERE,American Pit Bull Mix / Pit Bull Mix,11103
LUIS,Japanese Spitz,11103
PIGNOLI,Shih Tzu,11103
RILEY,Shepard Crossbreed,11103
PIGLET,Cockapoo,11103
ANNUSHKA,Beagle,11103
CHEESE,"Jindo Dog, Korea",11103
LOBO,"Poodle, Miniature",11103
CHLOE,Yorkshire Terrier,11103
LUCY,American Eskimo dog,11103
MOJO,Bulldog,11103
CHICO,Unknown,11103
MOOSE,"Bull Dog, English",11103
PENNY,Unknown,11103
ANNA,Terrier mix,11103
ARLO,Labrador Retriever Crossbreed,11103
BERT,Terrier mix,11103
OSO,Australian Shepherd,11103
LILY,"Bull Dog, English",11103
QUIXOTE,Maltese,11103
BLUE,American Pit Bull Mix / Pit Bull Mix,11103
KISMET,Chihuahua,11103
LILY,Unknown,11103
MAYA,"Schnauzer, Miniature",11103
MONTY,Australian Shepherd,11103
NEWHART,Maltese,11103
MACDOUGAL,Shepard Crossbreed,11103
POPO,Jindo,11103
CHURRO,Jack Russell Terrier Crossbreed,11103
PACO,Chihuahua Crossbreed,11103
CHEDDAR,Jindo,11103
FOZZIE,"Poodle, Miniature",11103
NIKO,Yorkshire Terrier,11103
NEZI,Dachshund Crossbreed,11103
BEBE,Boston Terrier,11103
A,Jack Russell Terrier,11103
JESSE,Boston Terrier,11103
KKONGJI,Jindo,11103
DEX,Miniature Pinscher,11103
SCARLET,Unknown,11103
INKY,Catahoula Leopard Dog,11103
HARRY,Terrier mix,11103
DOG,Maltese,11103
CODY,Shih Tzu,11103
DUSTII,Terrier Crossbreed,11103
PHOENIX,"Poodle, Miniature",11103
UNKNOWN,Havanese,11103
HARRY,"Dachshund, Long Haired Miniature",11103
A,Maltese,11103
A,Bichon Frise,11103
UNKNOWN,Terrier Crossbreed,11103
BINKLES,Unknown,11103
SADIE,Unknown,11103
JUDAH,Unknown,11103
BEECA,Goldendoodle,11103
UNKNOWN,Goldendoodle,11103
KAI,Alaskan Klee kai,11103
BAILEY,Havanese,11103
MIA,French Bulldog,11103
JACKSON,Maltese Crossbreed,11103
GISELLE,Maltese,11103
ALAN,West Highland White Terrier,11103
DAISY,Beagle,11103
UNKNOWN,Havanese,11103
COOKIE,Shih Tzu Crossbreed,11103
GRASSHOPPER,American Pit Bull Mix / Pit Bull Mix,11103
RANGER,German Shepherd Dog,11103
TOBY,Chihuahua,11103
SHIBA,Whippet,11103
NITRO,American Pit Bull Mix / Pit Bull Mix,11103
MAYA,Border Collie,11103
LILLY,Chihuahua,11103
HUSKY,Siberian Husky,11103
TESLA,Labrador Retriever,11103
NUGGET,Shih Tzu Crossbreed,11103
STEVEY,Cockapoo,11103
MALTESE,Maltese,11103
YUKI,Pomeranian,11103
CORGI,"Welsh Corgi, Cardigan",11103
LAYLA,Yorkshire Terrier,11103
MINI,Goldendoodle,11103
MASON,Unknown,11103
EL,Shih Tzu,11103
A,Pomeranian,11103
A,Miniature Schnauzer,11103
A,Morkie,11103
A,Boston Terrier,11103
BRUNO,Labrador Retriever,11103
ARCHIE,Pembroke Welsh Corgi,11103
SALVADOR,Unknown,11103
MS.,Shih Tzu,11103
BLACKY,Lhasa Apso,11103
LUCAS,Shih Tzu Crossbreed,11103
JAKE,Unknown,11103
SPICE,Chihuahua,11103
JUNIE,Chihuahua Crossbreed,11103
BAILEY,Labradoodle,11103
NINJA,Biewer Terrier,11103
BRASIL,Yorkshire Terrier,11103
COLE,Terrier mix,11103
PONYBOY,Miniature Bull Terrier,11103
KARNAGE,American Pit Bull Mix / Pit Bull Mix,11103
BELLA,Maltese,11103
BAILEY,Maltese,11103
TEDDY,Bichon Frise,11103
SAKE,Beagle,11103
COFFEE,Pomsky,11103
APPA,"Jindo Dog, Korea",11103
MILLY,Miniature Pinscher,11103
BRODY,Labrador Retriever Crossbreed,11103
MELODY,Shih Tzu Crossbreed,11103
RIVER,Shih Tzu,11103
SIBBIE,Shiba Inu,11103
ZERO,American Staffordshire Terrier,11103
SWEET,Labrador Retriever,11103
XENA,Unknown,11103
EDDIE,Brussels Griffon,11103
A,Yorkshire Terrier,11103
COCO,Shih Tzu Crossbreed,11103
MURPHY,Labrador Retriever Crossbreed,11103
CINNAMON,Shepard Crossbreed,11103
A,Cavalier King Charles Spaniel Crossbreed,11103
GAVIN,Goldendoodle,11103
BLANCO,Maltese,11103
JAZZ,Labrador Retriever Crossbreed,11103
DAISY,Maltipoo,11103
BUSTER,Maltipoo,11103
EIN,Boston Terrier,11103
SAMTASIAS,Samoyed,11103
RUSSET,Pembroke Welsh Corgi,11103
UNKNOWN,Miniature Australian Shepherd,11103
SYDNEY,Pomeranian Crossbreed,11103
COOKIE,Maltipoo,11103
BENNIE,Chinook,11103
DARLA,Boxer Crossbreed,11103
FLUPPY,Shepard Crossbreed,11103
TIFFANY,Lhasa Apso,11103
APOLLO,Cairn Terrier,11103
CIELO,Labrador Retriever Crossbreed,11103
NAME NOT PROVIDED,Pug,11103
GIZZY,Morkie,11103
FRANKIE,Terrier mix,11103
NUTMEG,Goldendoodle,11103
SHINER,Chihuahua Crossbreed,11103
POLO,Maltese,11103
RALPH,Maltese,11103
COLBY,Havanese,11103
RILEY,Labrador Retriever Crossbreed,11103
ROCCO,"Dachshund, Long Haired Miniature",11103
ELIJAH,Labrador Retriever Crossbreed,11103
MAXIMUS,Siberian Husky,11103
JACK,Labrador Retriever Crossbreed,11103
FRANKA,German Shepherd Dog,11103
NAME NOT PROVIDED,Shih Tzu,11103
NAME NOT PROVIDED,Shih Tzu,11103
GUS,"Poodle, Standard",11103
LUKE,Cocker Spaniel,11103
GILDA,Australian Cattledog,11103
CHLOE,Labrador Retriever Crossbreed,11103
PENELOPE,Poodle,11103
GINSBURG,Rat Terrier Crossbreed,11103
MIA,Miniature Pinscher,11103
MOSE,Beagle Crossbreed,11103
ALICE,Doberman Pinscher,11103
HOY,Shih Tzu Crossbreed,11103
ROOK,Pomsky,11103
SASHA,Unknown,11103
UNKNOWN,Shih Tzu Crossbreed,11103
XENA,Rhodesian Ridgeback,11103
SYDNEY,Pomeranian Crossbreed,11103
BLUE,American Bully,11103
RAVEN,Plott,11103
A,Coton de Tulear,11103
TREVI,Italian Greyhound,11103
TOBIKO,Havanese,11103
CHEESE,Terrier mix,11103
UNKNOWN,Shih Tzu Crossbreed,11103
JORDAN,Chihuahua,11103
JORDAN,Chihuahua,11103
PLAYA,Chihuahua,11103
COCO,Miniature Pinscher,11103
PENELOPE,Poodle Crossbreed,11103
COMET,American Pit Bull Mix / Pit Bull Mix,11103
ENNIO,Pomeranian Crossbreed,11103
EMPANADA,Shiba Inu,11103
MAPLE,American English Coonhound,11103
POODLE,Papillon,11103
MILO,Cocker Spaniel,11103
RUCO,"Poodle, Miniature",11103
JOEY,Yorkshire Terrier,11103
MAX,Yorkshire Terrier,11103
HARRIET,Labrador Retriever Crossbreed,11103
RUTHIE,Pointer,11103
YAPALLI,Unknown,11103
NUGGET,Chihuahua,11103
ACE,Terrier Crossbreed,11103
UNKNOWN,Terrier Crossbreed,11103
A,Jack Russell Terrier,11103
NAME NOT PROVIDED,Maltese Crossbreed,11103
SANCHO,Labrador Retriever Crossbreed,11103
A,Jack Russell Terrier,11103
BUDDY,Labrador Retriever Crossbreed,11103
NUGGET,Pomeranian Crossbreed,11103
ANDRIANOU,Maltipoo,11103
UNKNOWN,Shih Tzu,11103
HUSKY,Siberian Husky,11103
MCCUTCHEN,Yorkshire Terrier Crossbreed,11103
SHADOW,Havanese,11103
QUIN,Pomeranian,11103
JUNEAU,Kai Ken,11103
BOBBY,Chihuahua,11103
ELEANOR,Havanese,11103
TILLY,Australian Cattledog,11103
BRUCE,Dachshund,11103
PEBBLES,Unknown,11103
DIANA,American Pit Bull Mix / Pit Bull Mix,11103
MADISON,Anatolian Shepherd Dog,11103
BENJI,Maltese,11103
LENTIL,Pug Crossbreed,11103
KOKO,Cockapoo,11103
CHEWY,Yorkshire Terrier Crossbreed,11103
ROOK,German Shepherd Dog,11103
BEECA,Goldendoodle,11103
BANDIT,Unknown,11103
GLOGI,Maltese Crossbreed,11103
BILLY,Yorkshire Terrier,11103
UNKNOWN,Havanese,11103
ELLA,American Pit Bull Mix / Pit Bull Mix,11103
XENA,Shih Tzu,11103
KNICKS,Jack Russell Terrier,11103
STONE,Basenji,11103
LUNA,Shiba Inu,11103
COLBY,Yorkshire Terrier,11103
CIURIDDA,Staffordshire Bull Terrier,11103
MOOSE,Goldendoodle,11103
BAILEY,Bichon Frise Crossbreed,11103
MAX,Beagle,11103
BAILEY,American Staffordshire Terrier,11103
TANG,Maltese Crossbreed,11103
LADY,Unknown,11103
REX,Australian Shepherd,11103
JOLENE,Rat Terrier Crossbreed,11103
SOUPY,Australian Shepherd Crossbreed,11103
COBY,"Poodle, Toy",11103
UNKNOWN,Shiba Inu,11103
JUNIE,Chihuahua Crossbreed,11103
LEMMY,Yorkshire Terrier Crossbreed,11103
A,Cockapoo,11103
A,French Bulldog,11103
CHO,Terrier Crossbreed,11103
SOPHIE,Poodle,11103
THUMPER,Pug,11103
DARLING,Pug,11103
MERIDA,Beagle Crossbreed,11103
COOPER,Shepard Crossbreed,11103
ZADIE,Anatolian Shepherd Dog,11103
BLACKJACK,American Pit Bull Mix / Pit Bull Mix,11103
BENNY,Terrier mix,11103
XAYAH,Labrador Retriever Crossbreed,11103
NAME NOT PROVIDED,Morkie,11103
JELLY,Samoyed,11103
SLINKY,Dachshund,11103
JUDY,Catahoula Leopard Dog,11103
SPRITZ,French Bulldog,11103
BOA,Unknown,11103
SNOW,Siberian Husky,11103
RANDY,Jindo,11103
BALEY,Chihuahua,11103
AXEL,Chihuahua,11103
CANNOLI,Maltese Crossbreed,11103
CHOLULA,"Jindo Dog, Korea",11103
HARLEY,German Shepherd Crossbreed,11103
FRANNY,Dachshund Smooth Coat,11103
NOAH,American Pit Bull Terrier/Pit Bull,11103
MAX,Unknown,11103
GRACIE,Australian Shepherd,11103
OSO,Australian Shepherd,11103
PENELOPE,Golden Retriever,11103
JAKE,Unknown,11103
BUCKWHEAT,Australian Cattledog,11103
PRINCESS,Maltese,11103
CHICO,Maltese,11103
SALT,"Poodle, Toy",11103
PEPPER,Poodle Crossbreed,11103
STEVIE,Rat Terrier,11103
DAPHNE,Chihuahua,11103
CHARLIE,Boxer,11103
BELLA,Lhasa Apso,11103
APPA,"Jindo Dog, Korea",11103
A,Poodle,11103
BRUNO,Cavalier King Charles Spaniel,11103
STITCH,Unknown,11103
LUNA-PIXIE,Schnauzer Crossbreed,11103
STORM,Australian Shepherd,11103
QUEEN,"Poodle, Miniature",11103
BLAKE,Unknown,11103
MANNY,Yorkshire Terrier,11103
CESAR,Unknown,11103
FRED,Yorkshire Terrier,11103
BRANDY,Goldendoodle,11103
BUJU,Goldendoodle,11103
MOWGLI,Puggle,11103
BOBA,Jindo,11103
MILO,"Bull Dog, French",11103
OZZY,Miniature Schnauzer,11103
ZOE,Labrador Retriever Crossbreed,11103
LUCCI,Goldendoodle,11103
LOUIE,Pomsky,11103
TONY,Unknown,11103
LUNA,Jack Russell Terrier,11103
BARKLEY,Poodle,11103
KARA,Great Pyrenees,11103
EL,Shih Tzu,11103
LULU,Maltipoo,11103
YARA,Yorkshire Terrier,11103
CHLOE,Dachshund,11103
TRULY,Chihuahua,11103
HASHBROWN,Goldendoodle,11103
HARLEY,Poodle,11103
PENNY,Bernese Mountain Dog Crossbreed,11103
MAYO,Poodle,11103
MOZART,Bichon Frise,11103
MAYA,Boston Terrier,11103
THEO,Bichon Frise Crossbreed,11103
KATIE,Cocker Spaniel,11103
COOKIE,Maltipoo,11103
HALO,Unknown,11103
ROWLF,Lhasa Apso,11103
TURNIP,German Shepherd Crossbreed,11103
MOLLY,Border Collie,11103
FANNYANNA,"Poodle, Miniature",11103
GUNNER,Beagle Crossbreed,11103
GOOSE,Labrador Retriever,11103
SEBASTIAN,Labrador Retriever Crossbreed,11103
FEDERICO,Poodle Crossbreed,11103
LEO,Goldendoodle,11103
FRANKIE,Dachshund Smooth Coat Miniature,11103
STORMI,Doberman Pinscher,11103
ELINOR,Jindo,11103
CINNAMON,German Shepherd Crossbreed,11103
MORRIS,Unknown,11103
JOEY,Wire Fox Terrier,11103
KALLYN,American Staffordshire Terrier,11103
MONTY,West Highland White Terrier,11103
LEO,Chihuahua,11103
LEO,Poodle Crossbreed,11103
KINDER,Unknown,11103
APOLLO,Terrier Crossbreed,11103
BMO,Maltipoo,11103
ZACKARIAS,Cocker Spaniel,11103
UNKNOWN,Shih Tzu,11103
CLOVER,Beagle,11103
UNKNOWN,Morkie,11103
SIDNEY,Labrador Retriever Crossbreed,11103
THYME,Chihuahua,11103
ROMEO,Dachshund Smooth Coat Miniature,11103
SASHA,Unknown,11103
LUNA,Labrador Retriever Crossbreed,11103
STEVEY,Cockapoo,11103
SKEETER,Unknown,11103
NAME NOT PROVIDED,Shih Tzu,11103
TAQUITO,Chihuahua,11103
MARLEY,Puggle,11103
DOG,Shih Tzu,11103
CROUTON,French Bulldog,11103
DIEGO,Unknown,11103
STORMY,Australian Cattle Dog,11103
JORDAN,Chihuahua,11103
NAME NOT PROVIDED,Maltese,11103
NAME NOT PROVIDED,Havanese,11103
NAME NOT PROVIDED,Maltese,11103
SANCHEZ-HUERTA,Shih Tzu Crossbreed,11103
MOCHI,Goldendoodle,11103
DEREK,Unknown,11103
DUKE,Great Dane,11103
YOSHI,"Poodle, Toy",11103
MILKY,Unknown,11103
NICO,Poodle Crossbreed,11103
HAMMER,Beagle,11103
MAIZY,Australian Shepherd Crossbreed,11103
BEATRICE,Labrador Retriever,11103
DARCY,Labrador Retriever Crossbreed,11102
DIESEL,German Shepherd Dog,11102
BEAR,Pomeranian,11102
VANILLA,Terrier mix,11102
CRICKET,Terrier mix,11102
WALL-E,Terrier mix,11102
BAKU,German Shepherd Crossbreed,11102
ANDY,Labrador Retriever,11102
TEX,Pointer,11102
MANNY,Chihuahua Crossbreed,11102
BLUE,Labrador Retriever Crossbreed,11102
PAX,Beagle Crossbreed,11102
HAZIE,Goldendoodle,11102
GOOFY,Chihuahua,11102
HUSTLE,American Pit Bull Terrier/Pit Bull,11102
KACEY,Pomeranian,11102
BOSCO,Labrador Retriever,11102
YOSHI,Maltese,11102
COOPER,Goldendoodle,11102
SUBWAY,Unknown,11102
MR.,Chihuahua Crossbreed,11102
NUGGET,Poodle Crossbreed,11102
LANDON,Labrador Retriever Crossbreed,11102
MISO,Yorkshire Terrier,11102
SOBO,Australian Cattledog,11102
JOLLY,Japanese Spitz,11102
NYX,Labrador Retriever Crossbreed,11102
KENDALL,Shih Tzu Crossbreed,11102
TURBO,Dachshund Smooth Coat,11102
LUNA,Beagle,11102
HUTCH,Chihuahua,11102
PARANG,"Jindo Dog, Korea",11102
SPOTTIE,Cocker Spaniel,11102
TELLA,Jindo,11102
PUDGEY,Unknown,11102
KIRA,Pomsky,11102
KODA,Terrier mix,11102
BOOMER,Pomeranian Crossbreed,11102
KANO,Terrier mix,11102
HARVEY,Dachshund Crossbreed,11102
NINO,Chihuahua Crossbreed,11102
